ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios;;;;
7798;0;12;4;44.0;419;78.0;11;1;0;1;6;;;;
7799;1;19;6;67.0;630;89.0;10;0;0;0;9;;;;
7799;0;5;2;33.0;318;72.0;9;3;0;1;2;;;;
7801;1;14;3;49.0;365;77.0;17;2;0;2;4;;;;
7801;0;8;2;51.0;376;78.0;21;3;0;1;2;;;;
7800;1;13;3;49.0;434;82.0;11;0;0;1;4;;;;
7800;0;17;6;51.0;447;84.0;15;1;0;0;7;;;;
7802;1;18;7;49.0;413;80.0;22;2;0;2;7;;;;
7802;0;6;0;51.0;422;82.0;13;2;0;0;2;;;;
7804;1;13;1;46.0;420;81.0;16;2;0;8;9;;;;
7804;0;11;3;54.0;492;81.0;18;3;0;2;3;;;;
7806;1;;;;;;;;;;;;;;
7806;0;;;;;;;;;;;;;;
7805;1;25;6;57.0;449;82.0;16;1;0;2;11;;;;
7805;0;13;5;43.0;368;76.0;16;3;0;3;0;;;;
7809;1;16;5;59.0;406;80.0;14;2;0;1;10;;;;
7809;0;7;2;41.0;301;78.0;19;3;1;1;3;;;;
7808;1;17;3;55.0;568;88.0;9;0;0;2;2;;;;
7808;0;3;2;45.0;467;85.0;10;1;0;0;1;;;;
7807;1;22;4;43.0;394;78.0;17;4;1;0;4;;;;
7807;0;14;6;57.0;526;85.0;8;1;0;2;4;;;;
7803;1;22;8;61.0;484;83.0;12;1;0;0;9;;;;
7803;0;18;6;39.0;331;78.0;13;1;0;0;7;;;;
7810;1;10;5;42.0;358;82.0;18;3;0;2;1;;;;
7810;0;21;7;58.0;498;84.0;13;2;1;0;7;;;;
7812;1;18;6;63.0;554;90.0;13;3;0;1;10;;;;
7812;0;13;6;37.0;337;81.0;15;2;0;0;6;;;;
7814;1;6;3;30.0;203;69.0;8;1;0;2;4;;;;
7814;0;11;4;70.0;462;87.0;16;3;0;2;12;;;;
7813;1;11;2;40.0;363;80.0;18;2;0;3;4;;;;
7813;0;8;2;60.0;558;84.0;16;2;0;1;2;;;;
7815;1;30;8;72.0;547;86.0;15;1;0;5;12;;;;
7815;0;7;2;28.0;222;59.0;14;3;1;0;4;;;;
7811;1;20;4;44.0;305;76.0;10;2;2;2;5;;;;
7811;0;17;5;56.0;411;84.0;16;4;0;0;5;;;;
7816;1;16;8;36.0;275;74.0;15;1;0;1;3;;;;
7816;0;10;3;64.0;485;83.0;11;0;0;2;7;;;;
7818;1;17;6;29.0;273;75.0;7;1;1;0;6;;;;
7818;0;26;10;71.0;675;89.0;16;3;0;2;8;;;;
7819;1;16;4;68.0;493;84.0;15;3;0;3;5;;;;
7819;0;11;3;32.0;228;69.0;11;4;0;2;7;;;;
7817;1;;;;;;;;;;;;;;
7817;0;;;;;;;;;;;;;;
7821;1;10;5;40.0;341;80.0;13;4;0;1;1;;;;
7821;0;13;4;60.0;504;88.0;17;1;1;0;8;;;;
7820;1;13;4;55.0;463;85.0;15;3;0;0;4;;;;
7820;0;14;5;45.0;394;75.0;18;1;0;0;4;;;;
7827;1;19;7;71.0;605;88.0;14;3;0;2;12;;;;
7827;0;9;3;29.0;250;73.0;12;1;0;0;3;;;;
7826;1;22;7;78.0;682;89.0;23;4;0;2;12;;;;
7826;0;6;1;22.0;206;62.0;11;1;1;1;0;;;;
7824;1;9;4;30.0;224;68.0;24;3;0;1;3;;;;
7824;0;11;1;70.0;504;83.0;14;4;0;1;7;;;;
7825;1;16;7;47.0;364;81.0;23;3;0;0;10;;;;
7825;0;10;4;53.0;408;86.0;13;5;0;1;7;;;;
7822;1;12;4;49.0;311;81.0;23;2;0;1;6;;;;
7822;0;21;8;51.0;314;82.0;14;5;0;2;9;;;;
7823;1;14;6;53.0;432;79.0;23;1;0;0;2;;;;
7823;0;8;2;47.0;407;80.0;11;2;0;4;1;;;;
7829;1;12;4;48.0;384;77.0;14;2;0;4;6;;;;
7829;0;13;6;52.0;405;77.0;11;3;0;1;17;;;;
7828;1;17;5;43.0;389;88.0;18;2;0;2;4;;;;
7828;0;8;3;57.0;511;87.0;16;1;1;2;3;;;;
7832;1;14;5;36.0;285;72.0;20;3;0;0;4;;;;
7832;0;19;3;64.0;502;82.0;12;1;0;5;3;;;;
7833;1;17;4;64.0;544;84.0;11;3;0;3;11;;;;
7833;0;8;3;36.0;321;75.0;14;3;0;0;3;;;;
7834;1;13;5;56.0;470;78.0;16;1;0;1;6;;;;
7834;0;17;6;44.0;388;79.0;11;5;0;2;4;;;;
7830;1;26;8;68.0;563;86.0;11;1;0;0;5;;;;
7830;0;13;5;32.0;258;70.0;14;4;0;0;5;;;;
7831;1;;;;;;;;;;;;;;
7831;0;;;;;;;;;;;;;;
7835;1;;;;;;;;;;;;;;
7835;0;;;;;;;;;;;;;;
7837;1;21;10;53.0;497;86.0;13;3;0;1;5;;;;
7837;0;9;2;47.0;441;86.0;9;2;0;0;7;;;;
7839;1;16;6;61.0;543;85.0;9;0;0;3;6;;;;
7839;0;9;3;39.0;353;79.0;11;0;0;4;6;;;;
7838;1;11;6;37.0;266;65.0;18;3;0;0;6;;;;
7838;0;16;4;63.0;463;82.0;17;2;0;2;5;;;;
7836;1;18;7;64.0;605;90.0;20;1;0;1;6;;;;
7836;0;7;4;36.0;351;82.0;13;2;0;5;2;;;;
7845;1;19;8;31.0;267;75.0;12;0;0;1;6;;;;
7845;0;14;4;69.0;581;87.0;14;0;0;0;3;;;;
7843;1;11;3;51.0;431;83.0;20;4;1;0;3;;;;
7843;0;11;6;49.0;448;81.0;10;1;0;0;4;;;;
7841;1;20;1;71.0;475;81.0;15;3;0;2;18;;;;
7841;0;10;3;29.0;207;62.0;10;3;0;0;2;;;;
7840;1;10;5;28.0;275;78.0;12;1;0;1;4;;;;
7840;0;21;4;72.0;686;87.0;8;1;0;2;10;;;;
7844;1;16;1;43.0;363;80.0;9;2;0;0;10;;;;
7844;0;9;4;57.0;496;83.0;13;2;0;0;4;;;;
7842;1;10;5;44.0;371;81.0;17;6;0;1;5;;;;
7842;0;12;2;56.0;469;85.0;10;2;0;2;3;;;;
7849;1;19;5;62.0;450;84.0;17;5;0;3;4;;;;
7849;0;3;1;38.0;290;70.0;26;3;0;1;0;;;;
7847;1;18;4;37.0;227;70.0;18;5;0;4;3;;;;
7847;0;12;6;63.0;386;80.0;15;3;1;0;9;;;;
7846;1;14;4;55.0;484;81.0;14;3;0;1;3;;;;
7846;0;10;3;45.0;405;78.0;22;2;0;0;5;;;;
7848;1;20;4;57.0;406;80.0;15;1;0;1;12;;;;
7848;0;6;3;43.0;328;69.0;15;3;0;1;4;;;;
7850;1;18;6;59.0;433;85.0;18;3;0;1;7;;;;
7850;0;16;6;41.0;290;78.0;19;2;1;2;7;;;;
7851;1;20;4;67.0;610;87.0;7;2;0;2;8;;;;
7851;0;12;1;33.0;308;76.0;12;3;0;1;3;;;;
7852;1;9;2;56.0;493;88.0;14;2;0;2;7;;;;
7852;0;13;5;44.0;395;86.0;19;2;0;2;5;;;;
7853;1;27;8;38.0;313;85.0;19;2;0;0;6;;;;
7853;0;12;6;62.0;528;89.0;11;2;0;2;2;;;;
7856;1;16;5;69.0;636;88.0;12;0;0;1;8;;;;
7856;0;7;4;31.0;293;72.0;10;1;0;2;2;;;;
7855;1;;;;;;;;;;;;;;
7855;0;;;;;;;;;;;;;;
7858;1;21;9;59.0;518;87.0;16;2;0;1;5;;;;
7858;0;5;0;41.0;359;81.0;16;2;1;0;3;;;;
7859;1;23;12;63.0;480;83.0;16;1;0;1;9;;;;
7859;0;13;6;37.0;278;70.0;8;0;0;0;8;;;;
7854;1;17;5;64.0;489;89.0;16;2;1;4;3;;;;
7854;0;13;3;36.0;270;77.0;11;0;0;3;5;;;;
7857;1;23;6;48.0;354;80.0;19;1;0;0;4;;;;
7857;0;12;4;52.0;401;81.0;19;3;0;0;3;;;;
7863;1;15;6;59.0;559;88.0;18;2;0;1;2;;;;
7863;0;15;8;41.0;388;85.0;9;3;0;1;6;;;;
7862;1;26;11;53.0;380;80.0;15;0;0;4;10;;;;
7862;0;7;3;47.0;350;77.0;16;2;0;1;8;;;;
7865;1;13;4;47.0;359;76.0;19;4;1;0;8;;;;
7865;0;9;3;53.0;412;78.0;11;2;1;2;6;;;;
7861;1;;;;;;;;;;;;;;
7861;0;;;;;;;;;;;;;;
7864;1;8;3;45.0;309;72.0;17;7;1;1;3;;;;
7864;0;20;6;55.0;374;78.0;27;4;0;1;6;;;;
7860;1;23;7;67.0;483;84.0;20;1;0;3;6;;;;
7860;0;7;2;33.0;247;68.0;16;3;0;1;4;;;;
7866;1;9;4;40.0;413;80.0;8;2;0;3;6;;;;
7866;0;16;3;60.0;593;87.0;11;2;0;1;4;;;;
7868;1;21;4;57.0;612;89.0;6;2;0;0;2;;;;
7868;0;5;4;43.0;475;86.0;16;1;0;1;2;;;;
7867;1;6;2;29.0;207;57.0;16;4;1;0;1;;;;
7867;0;18;3;71.0;497;86.0;14;2;0;0;10;;;;
7869;1;19;3;65.0;646;92.0;15;3;0;0;11;;;;
7869;0;9;3;35.0;354;86.0;16;2;0;1;3;;;;
7871;1;9;2;43.0;344;78.0;19;4;0;2;5;;;;
7871;0;17;11;57.0;444;82.0;16;2;0;3;4;;;;
7870;1;21;7;46.0;323;78.0;12;2;0;3;9;;;;
7870;0;7;2;54.0;394;79.0;18;1;0;0;2;;;;
7877;1;15;5;39.0;408;81.0;16;3;0;1;4;;;;
7877;0;14;5;61.0;621;86.0;9;2;0;0;3;;;;
7872;1;16;2;59.0;426;79.0;9;1;0;1;4;;;;
7872;0;17;0;41.0;302;76.0;12;1;0;0;8;;;;
7873;1;;;;;;;;;;;;;;
7873;0;;;;;;;;;;;;;;
7874;1;21;8;67.0;526;85.0;10;1;0;3;11;;;;
7874;0;9;2;33.0;278;68.0;11;0;0;0;2;;;;
7876;1;17;2;48.0;425;89.0;10;2;0;0;5;;;;
7876;0;7;2;52.0;477;87.0;13;2;0;0;2;;;;
7875;1;9;2;36.0;283;74.0;13;4;0;0;3;;;;
7875;0;15;3;64.0;483;84.0;17;4;0;0;8;;;;
7878;1;20;5;59.0;472;86.0;17;1;1;4;5;;;;
7878;0;8;6;41.0;337;82.0;18;2;0;0;3;;;;
7879;1;17;4;37.0;295;78.0;19;4;0;1;4;;;;
7879;0;17;5;63.0;502;85.0;16;2;1;1;4;;;;
7880;1;11;4;68.0;513;84.0;23;6;0;0;5;;;;
7880;0;9;6;32.0;245;71.0;25;5;0;1;4;;;;
7882;1;16;3;41.0;320;77.0;14;0;0;0;3;;;;
7882;0;15;4;59.0;463;81.0;25;3;0;4;4;;;;
7881;1;15;4;54.0;504;82.0;15;2;0;0;1;;;;
7881;0;13;5;46.0;423;82.0;15;3;0;3;2;;;;
7887;1;22;6;69.0;559;84.0;9;1;0;3;10;;;;
7887;0;9;5;31.0;270;68.0;15;2;1;0;0;;;;
7884;1;15;5;45.0;404;84.0;17;2;0;1;2;;;;
7884;0;22;5;55.0;481;87.0;16;0;0;0;4;;;;
7886;1;12;5;40.0;325;80.0;13;2;0;0;6;;;;
7886;0;15;6;60.0;508;85.0;15;1;0;2;5;;;;
7885;1;;;;;;;;;;;;;;
7885;0;;;;;;;;;;;;;;
7883;1;14;3;49.0;411;77.0;9;0;0;2;5;;;;
7883;0;13;2;51.0;421;75.0;19;2;0;0;3;;;;
7888;1;15;6;64.0;516;88.0;10;0;0;0;4;;;;
7888;0;8;2;36.0;294;81.0;20;1;0;1;3;;;;
7890;1;9;3;47.0;360;78.0;22;2;0;3;3;;;;
7890;0;21;6;53.0;384;78.0;16;2;0;1;16;;;;
7889;1;16;3;73.0;573;86.0;14;3;0;0;17;;;;
7889;0;10;4;27.0;223;65.0;20;2;0;0;2;;;;
7891;1;25;11;57.0;456;83.0;16;2;0;4;10;;;;
7891;0;9;2;43.0;356;78.0;19;2;0;1;4;;;;
7898;1;17;6;39.0;376;78.0;14;2;0;1;4;;;;
7898;0;7;3;61.0;609;85.0;14;3;0;1;4;;;;
7894;1;;;;;;;;;;;;;;
7894;0;;;;;;;;;;;;;;
7897;1;13;5;47.0;367;82.0;14;2;0;2;4;;;;
7897;0;10;3;53.0;415;78.0;23;2;0;0;5;;;;
7895;1;8;5;28.0;239;64.0;11;4;0;2;2;;;;
7895;0;25;5;72.0;597;88.0;19;2;0;2;8;;;;
7893;1;18;6;49.0;434;82.0;12;3;0;0;13;;;;
7893;0;6;2;51.0;479;83.0;16;1;0;0;5;;;;
7892;1;23;6;61.0;539;86.0;16;4;0;0;9;;;;
7892;0;6;3;39.0;366;79.0;12;2;0;3;3;;;;
7896;1;13;2;58.0;490;83.0;11;0;1;0;4;;;;
7896;0;15;2;42.0;360;75.0;15;1;1;0;4;;;;
7899;1;18;4;39.0;372;84.0;15;2;0;1;5;;;;
7899;0;19;7;61.0;604;91.0;14;2;0;2;3;;;;
7905;1;24;9;69.0;562;83.0;22;2;0;3;11;;;;
7905;0;13;7;31.0;259;61.0;24;4;0;2;3;;;;
7902;1;25;3;59.0;396;85.0;12;2;0;0;5;;;;
7902;0;9;2;41.0;290;74.0;18;3;0;0;2;;;;
7900;1;16;4;58.0;463;82.0;12;1;0;0;10;;;;
7900;0;10;3;42.0;346;77.0;20;1;0;2;4;;;;
7901;1;;;;;;;;;;;;;;
7901;0;;;;;;;;;;;;;;
7904;1;27;7;66.0;553;90.0;13;2;0;0;13;;;;
7904;0;5;1;34.0;287;78.0;10;1;1;1;3;;;;
7903;1;32;9;65.0;503;86.0;15;0;0;2;7;;;;
7903;0;9;1;35.0;277;75.0;13;1;0;3;3;;;;
7907;1;13;4;45.0;468;86.0;15;3;0;0;2;;;;
7907;0;10;3;55.0;551;88.0;20;4;0;2;6;;;;
7908;1;11;3;37.0;246;76.0;16;2;0;1;5;;;;
7908;0;14;4;63.0;419;85.0;17;6;2;3;8;;;;
7909;1;15;6;56.0;486;85.0;29;4;0;2;5;;;;
7909;0;10;5;44.0;376;82.0;16;2;0;0;5;;;;
7906;1;21;9;73.0;525;84.0;9;0;0;1;9;;;;
7906;0;5;3;27.0;215;60.0;16;4;0;2;1;;;;
7911;1;8;1;44.0;374;80.0;8;2;0;3;5;;;;
7911;0;17;7;56.0;475;84.0;14;3;0;1;9;;;;
7910;1;16;8;52.0;382;80.0;17;7;0;1;6;;;;
7910;0;10;3;48.0;373;77.0;16;1;1;2;4;;;;
7912;1;5;1;43.0;377;78.0;26;4;0;0;3;;;;
7912;0;7;2;57.0;488;84.0;20;5;0;0;4;;;;
7915;1;14;5;44.0;420;86.0;18;1;0;4;3;;;;
7915;0;9;8;56.0;545;87.0;21;2;0;1;6;;;;
7916;1;19;4;58.0;421;83.0;11;1;0;2;14;;;;
7916;0;11;6;42.0;334;79.0;15;4;0;1;6;;;;
7914;1;13;4;52.0;414;83.0;9;3;0;4;6;;;;
7914;0;17;8;48.0;372;82.0;12;3;1;0;8;;;;
7913;1;14;9;41.0;273;73.0;15;3;0;2;7;;;;
7913;0;13;4;59.0;394;81.0;8;1;0;3;5;;;;
7918;1;11;5;68.0;499;88.0;18;3;0;2;3;;;;
7918;0;4;0;32.0;243;78.0;19;4;0;0;2;;;;
7917;1;13;4;42.0;375;80.0;15;0;0;0;1;;;;
7917;0;10;1;58.0;521;84.0;16;0;0;1;5;;;;
7919;1;6;1;41.0;295;71.0;16;3;0;1;2;;;;
7919;0;14;1;59.0;400;80.0;19;3;0;0;17;;;;
7921;1;9;3;51.0;366;79.0;16;2;0;3;6;;;;
7921;0;9;3;49.0;364;83.0;9;3;1;5;3;;;;
7924;1;9;2;36.0;261;74.0;15;2;1;2;9;;;;
7924;0;19;3;64.0;479;86.0;14;4;0;0;6;;;;
7922;1;27;8;48.0;419;81.0;11;1;0;2;11;;;;
7922;0;13;6;52.0;446;83.0;10;3;0;1;8;;;;
7923;1;19;6;56.0;468;87.0;21;1;0;1;2;;;;
7923;0;10;3;44.0;369;84.0;13;1;1;1;5;;;;
7920;1;13;3;59.0;560;87.0;16;1;1;0;6;;;;
7920;0;13;4;41.0;411;87.0;9;0;1;1;1;;;;
7925;1;19;8;42.0;368;79.0;20;3;0;3;8;;;;
7925;0;11;3;58.0;515;83.0;19;4;0;1;2;;;;
7928;1;14;7;63.0;580;86.0;11;0;0;1;5;;;;
7928;0;13;2;37.0;342;79.0;21;3;1;1;6;;;;
7929;1;10;6;44.0;382;85.0;21;5;0;1;1;;;;
7929;0;10;3;56.0;475;87.0;13;1;0;1;3;;;;
7926;1;15;4;46.0;436;86.0;21;2;1;1;2;;;;
7926;0;10;4;54.0;510;89.0;11;2;1;2;6;;;;
7927;1;21;13;68.0;608;88.0;18;0;0;0;8;;;;
7927;0;8;3;32.0;283;71.0;13;1;0;2;3;;;;
7933;1;16;3;60.0;538;83.0;21;1;0;0;3;;;;
7933;0;10;3;40.0;360;76.0;14;3;0;2;5;;;;
7938;1;21;8;51.0;391;82.0;12;2;0;4;3;;;;
7938;0;5;1;49.0;386;81.0;15;3;0;0;5;;;;
7931;1;15;2;51.0;394;84.0;12;0;0;0;3;;;;
7931;0;14;2;49.0;382;78.0;19;2;0;2;6;;;;
7939;1;24;6;42.0;349;88.0;17;1;0;1;6;;;;
7939;0;13;4;58.0;493;89.0;24;2;1;1;4;;;;
7936;1;20;7;65.0;470;83.0;11;4;0;2;18;;;;
7936;0;10;4;35.0;272;71.0;16;1;0;1;3;;;;
7937;1;9;3;57.0;505;86.0;11;0;0;1;4;;;;
7937;0;8;5;43.0;384;81.0;11;1;0;2;3;;;;
7935;1;18;6;45.0;309;79.0;21;1;0;1;7;;;;
7935;0;15;6;55.0;392;80.0;8;1;0;2;4;;;;
7932;1;24;7;52.0;378;83.0;18;2;0;1;7;;;;
7932;0;9;2;48.0;363;84.0;16;3;0;0;2;;;;
7930;1;;;;;;;;;;;;;;
7930;0;;;;;;;;;;;;;;
7934;1;8;4;57.0;417;84.0;9;2;0;4;2;;;;
7934;0;11;4;43.0;308;75.0;15;1;0;3;3;;;;
7940;1;11;3;43.0;414;86.0;14;3;1;1;4;;;;
7940;0;13;5;57.0;549;89.0;10;2;0;1;4;;;;
7941;1;2;0;42.0;382;74.0;11;3;0;3;2;;;;
7941;0;11;4;58.0;504;81.0;21;4;0;2;6;;;;
7942;1;9;3;40.0;324;77.0;15;3;0;3;2;;;;
7942;0;11;5;60.0;487;82.0;18;3;0;0;4;;;;
7944;1;10;4;54.0;444;81.0;10;0;0;4;4;;;;
7944;0;18;6;46.0;377;80.0;19;1;0;2;2;;;;
7943;1;17;2;63.0;525;80.0;12;3;0;2;9;;;;
7943;0;10;4;37.0;321;71.0;24;2;0;3;2;;;;
7945;1;15;4;53.0;496;80.0;24;2;0;2;6;;;;
7945;0;10;4;47.0;447;80.0;16;3;0;1;3;;;;
7952;1;19;4;79.0;728;92.0;16;3;0;1;3;;;;
7952;0;13;3;21.0;196;72.0;18;3;0;1;3;;;;
7951;1;25;13;56.0;515;81.0;19;0;0;3;8;;;;
7951;0;8;5;44.0;426;74.0;11;1;0;1;4;;;;
7950;1;23;8;55.0;558;88.0;13;3;0;1;12;;;;
7950;0;9;3;45.0;472;82.0;8;1;0;1;3;;;;
7953;1;12;5;45.0;420;80.0;16;0;0;1;3;;;;
7953;0;15;3;55.0;486;85.0;18;5;0;5;8;;;;
7954;1;13;7;34.0;284;72.0;15;1;0;2;11;;;;
7954;0;9;3;66.0;555;88.0;19;1;1;1;5;;;;
7956;1;11;5;42.0;421;80.0;17;3;0;1;1;;;;
7956;0;14;8;58.0;571;87.0;7;1;0;0;7;;;;
7955;1;10;1;52.0;430;82.0;20;3;0;3;3;;;;
7955;0;9;1;48.0;400;82.0;31;3;0;0;3;;;;
7957;1;13;3;52.0;474;87.0;16;1;0;4;5;;;;
7957;0;12;3;48.0;443;85.0;18;2;0;3;7;;;;
7958;1;25;7;59.0;515;83.0;28;2;0;2;9;;;;
7958;0;6;1;41.0;379;79.0;14;3;0;2;4;;;;
7959;1;9;6;46.0;371;81.0;29;2;0;1;5;;;;
7959;0;13;1;54.0;416;84.0;17;3;1;4;8;;;;
7960;1;24;8;47.0;491;86.0;16;2;0;0;7;;;;
7960;0;5;2;53.0;571;88.0;14;3;0;0;5;;;;
7961;1;9;2;35.0;286;74.0;25;4;1;3;5;;;;
7961;0;18;7;65.0;541;88.0;16;3;0;1;5;;;;
7962;1;12;3;65.0;668;86.0;11;1;0;0;6;;;;
7962;0;11;5;35.0;369;75.0;16;3;0;0;2;;;;
7963;1;11;6;61.0;475;82.0;14;2;0;2;4;;;;
7963;0;13;1;39.0;309;77.0;16;4;0;0;0;;;;
7965;1;10;4;42.0;381;76.0;16;1;0;2;3;;;;
7965;0;16;3;58.0;505;82.0;16;1;0;1;7;;;;
7964;1;8;3;40.0;379;82.0;16;2;0;1;3;;;;
7964;0;11;5;60.0;559;86.0;15;5;0;1;4;;;;
7966;1;10;5;43.0;339;76.0;13;2;0;1;1;;;;
7966;0;9;3;57.0;433;78.0;24;2;0;1;4;;;;
7967;1;11;4;31.0;237;68.0;13;0;1;0;4;;;;
7967;0;15;4;69.0;509;82.0;15;2;0;2;9;;;;
7968;1;12;1;59.0;561;90.0;9;2;0;2;4;;;;
7968;0;15;6;41.0;392;87.0;8;1;0;1;7;;;;
7969;1;11;6;32.0;290;77.0;9;1;0;0;2;;;;
7969;0;12;2;68.0;587;88.0;22;1;0;0;6;;;;
7970;1;8;2;61.0;596;87.0;17;3;0;1;1;;;;
7970;0;10;2;39.0;390;80.0;20;3;0;3;2;;;;
7971;1;13;3;52.0;438;82.0;19;5;0;2;6;;;;
7971;0;9;4;48.0;406;81.0;14;5;0;0;4;;;;
7972;1;6;0;56.0;459;80.0;23;5;0;0;5;;;;
7972;0;10;3;44.0;362;78.0;20;0;0;3;8;;;;
7974;1;13;4;48.0;379;82.0;16;4;0;3;2;;;;
7974;0;13;3;52.0;410;79.0;15;2;0;2;6;;;;
7973;1;11;5;58.0;452;84.0;19;3;1;1;4;;;;
7973;0;7;1;42.0;337;72.0;17;3;0;2;3;;;;
7976;1;23;13;64.0;591;91.0;15;2;0;0;10;;;;
7976;0;9;4;36.0;352;82.0;7;1;1;3;0;;;;
7975;1;10;5;26.0;210;63.0;9;2;0;1;7;;;;
7975;0;31;9;74.0;609;87.0;10;0;0;2;16;;;;
7977;1;11;5;41.0;354;76.0;23;5;0;1;4;;;;
7977;0;16;5;59.0;513;85.0;17;2;0;1;5;;;;
7979;1;22;2;58.0;484;86.0;18;3;0;1;13;;;;
7979;0;5;4;42.0;375;81.0;14;3;0;2;2;;;;
7978;1;25;5;68.0;634;90.0;14;2;0;4;5;;;;
7978;0;8;5;32.0;304;68.0;16;2;0;1;6;;;;
7980;1;14;5;66.0;610;87.0;21;4;0;1;7;;;;
7980;0;9;2;34.0;326;73.0;12;3;0;2;2;;;;
7981;1;6;3;33.0;306;62.0;20;1;0;3;2;;;;
7981;0;11;1;67.0;620;81.0;21;2;0;1;5;;;;
7982;1;6;2;33.0;275;67.0;26;5;0;5;3;;;;
7982;0;16;4;67.0;541;82.0;19;2;0;2;11;;;;
7983;1;15;5;67.0;637;88.0;15;3;0;0;5;;;;
7983;0;7;1;33.0;314;78.0;17;3;0;2;4;;;;
7984;1;10;3;46.0;414;80.0;23;5;0;1;6;;;;
7984;0;14;4;54.0;474;82.0;17;2;0;0;4;;;;
7985;1;17;5;48.0;369;79.0;21;5;0;4;5;;;;
7985;0;8;1;52.0;383;76.0;15;2;1;0;6;;;;
7986;1;15;2;46.0;319;82.0;17;2;1;1;10;;;;
7986;0;7;4;54.0;397;75.0;18;0;0;2;3;;;;
7987;1;10;2;55.0;516;86.0;21;2;0;1;0;;;;
7987;0;11;4;45.0;425;84.0;25;3;0;0;3;;;;
7988;1;11;4;38.0;339;77.0;21;1;0;1;6;;;;
7988;0;16;7;62.0;538;84.0;7;2;0;1;11;;;;
8040;1;15;5;57.0;605;87.0;13;2;0;3;4;;;;
8040;0;5;3;43.0;464;80.0;16;1;0;1;1;;;;
7989;1;21;7;60.0;584;85.0;14;0;0;0;5;;;;
7989;0;10;3;40.0;405;81.0;12;2;0;5;1;;;;
7990;1;7;2;47.0;471;85.0;14;3;0;2;5;;;;
7990;0;7;4;53.0;542;87.0;24;1;0;2;3;;;;
7991;1;12;3;46.0;452;85.0;19;4;0;1;2;;;;
7991;0;9;4;54.0;527;84.0;16;1;1;1;4;;;;
7992;1;9;1;49.0;429;82.0;15;2;0;1;8;;;;
7992;0;11;5;51.0;456;82.0;16;2;0;4;2;;;;
7993;1;13;6;59.0;571;87.0;22;2;0;0;3;;;;
7993;0;5;2;41.0;395;83.0;10;2;1;1;4;;;;
7994;1;14;5;54.0;442;85.0;16;3;0;2;7;;;;
7994;0;7;5;46.0;388;80.0;22;0;0;1;4;;;;
7996;1;13;3;59.0;562;85.0;14;1;0;0;5;;;;
7996;0;6;2;41.0;387;79.0;19;4;0;1;2;;;;
7995;1;22;6;53.0;429;85.0;14;6;0;5;9;;;;
7995;0;10;6;47.0;399;80.0;26;7;0;1;2;;;;
7997;1;14;4;55.0;361;79.0;16;1;1;1;4;;;;
7997;0;13;5;45.0;308;73.0;11;2;0;2;4;;;;
8000;1;9;4;27.0;231;70.0;22;2;0;4;2;;;;
8000;0;5;0;73.0;620;85.0;18;2;0;2;6;;;;
8001;1;11;4;43.0;368;78.0;14;2;1;0;2;;;;
8001;0;15;3;57.0;468;84.0;16;1;0;1;9;;;;
8002;1;11;3;46.0;446;84.0;16;1;0;1;3;;;;
8002;0;11;4;54.0;511;87.0;12;3;0;0;6;;;;
8003;1;17;6;55.0;519;84.0;23;1;0;1;6;;;;
8003;0;7;3;45.0;433;80.0;21;1;0;0;6;;;;
8005;1;11;5;58.0;503;83.0;15;2;0;1;2;;;;
8005;0;18;3;42.0;354;77.0;12;2;0;0;8;;;;
8004;1;14;6;41.0;459;83.0;8;1;0;2;5;;;;
8004;0;20;9;59.0;647;86.0;17;2;0;2;6;;;;
8006;1;11;1;48.0;372;73.0;21;3;0;1;5;;;;
8006;0;8;2;52.0;403;75.0;23;5;0;0;4;;;;
8007;1;13;5;63.0;423;85.0;17;2;0;2;9;;;;
8007;0;9;3;37.0;267;76.0;21;3;0;1;2;;;;
8008;1;29;7;73.0;680;86.0;10;1;0;1;11;;;;
8008;0;5;3;27.0;277;60.0;11;5;0;1;1;;;;
8009;1;14;8;52.0;496;82.0;18;0;0;3;5;;;;
8009;0;13;4;48.0;468;78.0;11;0;0;1;3;;;;
8010;1;18;8;62.0;517;88.0;12;1;0;3;11;;;;
8010;0;4;2;38.0;329;80.0;21;1;0;4;3;;;;
8011;1;15;6;61.0;545;87.0;18;3;0;1;12;;;;
8011;0;13;3;39.0;339;81.0;10;1;0;2;6;;;;
8012;1;16;8;61.0;425;83.0;21;2;2;0;7;;;;
8012;0;7;4;39.0;269;75.0;16;4;2;3;5;;;;
8013;1;20;4;38.0;350;78.0;23;1;1;1;5;;;;
8013;0;14;4;62.0;581;85.0;12;3;0;2;3;;;;
8015;1;9;5;62.0;528;84.0;11;2;0;1;8;;;;
8015;0;9;4;38.0;326;69.0;12;3;0;2;5;;;;
8014;1;15;3;51.0;463;80.0;21;3;0;0;3;;;;
8014;0;10;4;49.0;451;80.0;13;0;0;2;2;;;;
8016;1;8;2;32.0;293;75.0;7;1;0;2;3;;;;
8016;0;14;4;68.0;603;86.0;16;1;0;1;2;;;;
8017;1;8;2;49.0;459;85.0;16;1;0;0;3;;;;
8017;0;6;2;51.0;471;83.0;13;2;1;1;3;;;;
8018;1;17;6;53.0;486;83.0;18;1;0;1;9;;;;
8018;0;10;4;47.0;453;84.0;17;0;0;0;4;;;;
